ADM1_PCODE,ADM1_EN,ADM2_PCODE,ADM2_EN,ADM3_PCODE,ADM3_EN,AREA_SQKM,NUM_HOUSEHOLDS,POPULATION,POPULATION_DENSITY,Average_Household_Size
ZW16,Matabeleland South,ZW1602,Bulilima,ZW160213,13,107.0426058,774,3291,30.74476725,4.251937984
ZW16,Matabeleland South,ZW1602,Bulilima,ZW160214,14,360.7202788,1378,5610,15.55221686,4.071117562
ZW16,Matabeleland South,ZW1602,Bulilima,ZW160215,15,354.2146716,335,1616,4.562205153,4.823880597
ZW16,Matabeleland South,ZW1602,Bulilima,ZW160216,16,345.2543926,407,1844,5.340989252,4.530712531
ZW16,Matabeleland South,ZW1602,Bulilima,ZW160217,17,68.30047291,85,367,5.37331565,4.317647059
ZW16,Matabeleland South,ZW1602,Bulilima,ZW160218,18,117.7162414,189,816,6.931923672,4.317460317
ZW16,Matabeleland South,ZW1602,Bulilima,ZW160219,19,1237.310651,1433,4917,3.973941382,3.431263084
ZW16,Matabeleland South,ZW1602,Bulilima,ZW160220,20,103.6239955,463,1888,18.21971824,4.07775378
ZW16,Matabeleland South,ZW1602,Bulilima,ZW160221,21,111.0592336,533,2013,18.12546274,3.77673546
ZW16,Matabeleland South,ZW1602,Bulilima,ZW160222,22,148.4946358,882,3811,25.66422673,4.320861678
ZW16,Matabeleland South,ZW1603,Mangwe,ZW160301,1,133.7770297,812,3882,29.01843469,4.780788177
ZW16,Matabeleland South,ZW1603,Mangwe,ZW160302,2,121.5884994,892,3957,32.54419635,4.436098655
ZW16,Matabeleland South,ZW1603,Mangwe,ZW160303,3,129.5261888,1051,4714,36.39418439,4.485252141
ZW16,Matabeleland South,ZW1603,Mangwe,ZW160304,4,150.8835743,1213,5268,34.91433727,4.34295136
ZW16,Matabeleland South,ZW1603,Mangwe,ZW160305,5,72.02173948,1006,3762,52.23422854,3.739562624
ZW16,Matabeleland South,ZW1603,Mangwe,ZW160306,6,157.5734685,1248,5560,35.28512796,4.455128205
ZW16,Matabeleland South,ZW1603,Mangwe,ZW160307,7,325.0340337,761,3073,9.454394561,4.038107753
ZW16,Matabeleland South,ZW1603,Mangwe,ZW160308,8,310.428596,545,2256,7.267371721,4.139449541
ZW16,Matabeleland South,ZW1603,Mangwe,ZW160309,9,150.9280403,520,2242,14.85476122,4.311538462
ZW16,Matabeleland South,ZW1603,Mangwe,ZW160310,10,259.5865894,1070,4512,17.38148342,4.21682243
ZW16,Matabeleland South,ZW1603,Mangwe,ZW160311,11,2855.940164,879,2722,0.953101201,3.096700796
ZW16,Matabeleland South,ZW1603,Mangwe,ZW160312,12,151.105106,612,2596,17.18009449,4.241830065
ZW16,Matabeleland South,ZW1603,Mangwe,ZW160313,13,166.971109,770,3355,20.0932965,4.357142857
ZW16,Matabeleland South,ZW1603,Mangwe,ZW160314,14,72.6285284,489,2090,28.77657094,4.27402863
ZW16,Matabeleland South,ZW1603,Mangwe,ZW160315,15,169.0779029,1392,5698,33.70044165,4.093390805
ZW16,Matabeleland South,ZW1603,Mangwe,ZW160316,16,216.1678325,1353,5718,26.45166922,4.22616408
ZW16,Matabeleland South,ZW1603,Mangwe,ZW160317,17,279.1109845,957,4157,14.89371695,4.343782654
ZW16,Matabeleland South,ZW1604,Gwanda Rural,ZW160401,1,159.5259853,1255,5025,31.49957038,4.003984064
ZW16,Matabeleland South,ZW1604,Gwanda Rural,ZW160402,2,195.924888,891,3701,18.88989213,4.15375982
ZW16,Matabeleland South,ZW1604,Gwanda Rural,ZW160403,3,169.3934085,827,3388,20.00077825,4.096735187
ZW16,Matabeleland South,ZW1604,Gwanda Rural,ZW160404,4,160.0521333,1145,4626,28.90308242,4.040174672
ZW16,Matabeleland South,ZW1604,Gwanda Rural,ZW160405,5,172.5282629,372,1515,8.781169964,4.072580645
ZW16,Matabeleland South,ZW1604,Gwanda Rural,ZW160406,6,174.1559382,1116,4479,25.71833064,4.01344086
ZW16,Matabeleland South,ZW1604,Gwanda Rural,ZW160407,7,168.6216454,734,3040,18.02852767,4.141689373
ZW16,Matabeleland South,ZW1604,Gwanda Rural,ZW160408,8,242.0771115,1662,6466,26.71049717,3.890493381
ZW16,Matabeleland South,ZW1604,Gwanda Rural,ZW160409,9,152.275036,971,4323,28.38942031,4.452111226
ZW16,Matabeleland South,ZW1604,Gwanda Rural,ZW160410,10,314.0602147,54,234,0.745080049,4.333333333
ZW16,Matabeleland South,ZW1604,Gwanda Rural,ZW160411,11,334.1787818,1183,4606,13.78304145,3.893491124
ZW16,Matabeleland South,ZW1604,Gwanda Rural,ZW160412,12,315.0465174,1233,5322,16.89274347,4.316301703
ZW16,Matabeleland South,ZW1604,Gwanda Rural,ZW160413,13,386.089326,1917,7984,20.67915237,4.164840897
ZW16,Matabeleland South,ZW1604,Gwanda Rural,ZW160414,14,352.7686501,1641,6675,18.92174942,4.067641682
ZW16,Matabeleland South,ZW1604,Gwanda Rural,ZW160415,15,178.6063464,1238,5220,29.2262851,4.216478191
ZW16,Matabeleland South,ZW1604,Gwanda Rural,ZW160416,16,306.9605723,1302,5625,18.32482901,4.320276498
ZW16,Matabeleland South,ZW1604,Gwanda Rural,ZW160417,17,381.783356,1545,6761,17.7089962,4.37605178
ZW16,Matabeleland South,ZW1604,Gwanda Rural,ZW160418,18,260.1873427,1286,5567,21.39612151,4.328926905
ZW16,Matabeleland South,ZW1604,Gwanda Rural,ZW160419,19,436.7966144,1364,5798,13.27391241,4.250733138
ZW16,Matabeleland South,ZW1604,Gwanda Rural,ZW160420,20,360.6710489,1089,4745,13.15603239,4.357208448
ZW16,Matabeleland South,ZW1604,Gwanda Rural,ZW160421,21,785.6976022,3309,10270,13.07118664,3.103656694
ZW16,Matabeleland South,ZW1604,Gwanda Rural,ZW160422,22,1447.76467,2217,8068,5.57272889,3.639152007
ZW16,Matabeleland South,ZW1604,Gwanda Rural,ZW160423,23,2786.109386,2416,8294,2.976911115,3.43294702
ZW16,Matabeleland South,ZW1604,Gwanda Rural,ZW160424,24,470.722547,706,2816,5.98229258,3.988668555
ZW16,Matabeleland South,ZW1605,Insiza,ZW160501,1,128.5542543,957,4070,31.65978459,4.252873563
ZW16,Matabeleland South,ZW1605,Insiza,ZW160502,2,58.16237286,1315,5477,94.1674098,4.165019011
ZW16,Matabeleland South,ZW1605,Insiza,ZW160503,3,178.0298419,1477,6273,35.23566574,4.247122546
ZW16,Matabeleland South,ZW1605,Insiza,ZW160504,4,327.5964254,1112,4945,15.0947923,4.446942446
ZW16,Matabeleland South,ZW1605,Insiza,ZW160505,5,140.6170054,1037,4541,32.29339144,4.378977821
ZW16,Matabeleland South,ZW1605,Insiza,ZW160506,6,289.0129536,889,3840,13.2866017,4.319460067
ZW16,Matabeleland South,ZW1605,Insiza,ZW160507,7,139.8643893,869,4039,28.87797258,4.647871116
ZW16,Matabeleland South,ZW1605,Insiza,ZW160508,8,170.7325953,149,753,4.410405632,5.053691275
ZW16,Matabeleland South,ZW1605,Insiza,ZW160509,9,175.79458,1075,4692,26.69024267,4.364651163
ZW16,Matabeleland South,ZW1605,Insiza,ZW160510,10,363.4650795,451,2188,6.019835532,4.851441242
ZW16,Matabeleland South,ZW1605,Insiza,ZW160511,11,80.43756939,576,2490,30.95568425,4.322916667
ZW16,Matabeleland South,ZW1605,Insiza,ZW160512,12,64.63531117,491,2105,32.5673376,4.287169043
ZW16,Matabeleland South,ZW1605,Insiza,ZW160513,13,1166.874814,1244,5187,4.445206923,4.169614148
ZW16,Matabeleland South,ZW1605,Insiza,ZW160514,14,694.5787923,1306,3749,5.397515792,2.870597243
ZW16,Matabeleland South,ZW1605,Insiza,ZW160515,15,318.0978798,3157,9845,30.94959327,3.118466899
ZW16,Matabeleland South,ZW1605,Insiza,ZW160516,16,197.7299206,1132,4612,23.32474511,4.074204947
ZW16,Matabeleland South,ZW1605,Insiza,ZW160517,17,491.1767476,1908,7828,15.93723652,4.102725367
ZW16,Matabeleland South,ZW1605,Insiza,ZW160518,18,331.3351074,891,3906,11.78866927,4.383838384
ZW16,Matabeleland South,ZW1605,Insiza,ZW160519,19,477.5447788,1945,9015,18.87781083,4.63496144
ZW16,Matabeleland South,ZW1605,Insiza,ZW160520,20,535.4573373,2473,11292,21.08851483,4.566114032
ZW16,Matabeleland South,ZW1605,Insiza,ZW160521,21,285.0924605,1598,7610,26.69309453,4.762202753
ZW16,Matabeleland South,ZW1605,Insiza,ZW160522,22,348.7655375,2598,9364,26.84898303,3.604311008
ZW16,Matabeleland South,ZW1605,Insiza,ZW160523,23,1257.229831,1722,5082,4.042220345,2.951219512
ZW16,Matabeleland South,ZW1606,Matobo,ZW160601,1,256.6588644,959,4056,15.80307779,4.229405631
ZW16,Matabeleland South,ZW1606,Matobo,ZW160602,2,388.9344357,1788,6955,17.88219135,3.889821029
ZW16,Matabeleland South,ZW1606,Matobo,ZW160603,3,175.4400217,902,3741,21.32352678,4.147450111
ZW16,Matabeleland South,ZW1606,Matobo,ZW160604,4,233.6449579,1127,5304,22.70111047,4.706299911
ZW16,Matabeleland South,ZW1606,Matobo,ZW160605,5,349.4171741,1012,4383,12.5437452,4.331027668
ZW16,Matabeleland South,ZW1606,Matobo,ZW160606,6,221.2107773,1201,5210,23.55219788,4.338051624
ZW16,Matabeleland South,ZW1606,Matobo,ZW160607,7,228.4869834,1158,4876,21.34038416,4.210708117
ZW16,Matabeleland South,ZW1606,Matobo,ZW160608,8,186.2510085,960,3998,21.46565558,4.164583333
ZW16,Matabeleland South,ZW1606,Matobo,ZW160609,9,161.5203516,731,3068,18.99451041,4.196990424
ZW16,Matabeleland South,ZW1606,Matobo,ZW160610,10,122.4472158,693,3107,25.37419883,4.483405483
ZW16,Matabeleland South,ZW1606,Matobo,ZW160611,11,124.9331044,770,3134,25.08542483,4.07012987
ZW16,Matabeleland South,ZW1606,Matobo,ZW160612,12,147.1738039,921,3935,26.73709516,4.272529859
ZW16,Matabeleland South,ZW1606,Matobo,ZW160613,13,105.581341,893,3215,30.45045621,3.600223964
ZW16,Matabeleland South,ZW1606,Matobo,ZW160614,14,126.5317651,1007,4077,32.22115803,4.048659384
ZW16,Matabeleland South,ZW1606,Matobo,ZW160615,15,130.990239,1288,5447,41.58325109,4.229037267
ZW16,Matabeleland South,ZW1606,Matobo,ZW160616,16,158.7632328,1006,4306,27.12214865,4.280318091
ZW16,Matabeleland South,ZW1606,Matobo,ZW160617,17,147.4384485,1012,4385,29.74122452,4.333003953
ZW16,Matabeleland South,ZW1606,Matobo,ZW160618,18,180.9600742,818,3838,21.20909829,4.69193154
ZW16,Matabeleland South,ZW1606,Matobo,ZW160619,19,113.3230739,2191,7509,66.26188065,3.427202191
ZW16,Matabeleland South,ZW1606,Matobo,ZW160620,20,562.0226897,60,85,0.151239446,1.416666667
ZW16,Matabeleland South,ZW1606,Matobo,ZW160621,21,579.4981044,242,900,1.553068066,3.719008264
ZW16,Matabeleland South,ZW1606,Matobo,ZW160622,22,317.5340569,267,747,2.352503563,2.797752809
ZW16,Matabeleland South,ZW1606,Matobo,ZW160623,23,594.658286,256,1053,1.770764866,4.11328125
ZW16,Matabeleland South,ZW1606,Matobo,ZW160624,24,363.9621319,560,2080,5.714880252,3.714285714
ZW16,Matabeleland South,ZW1606,Matobo,ZW160625,25,1167.250431,1949,6285,5.384448645,3.224730631
ZW16,Matabeleland South,ZW1606,Matobo,ZW160626,26,99.97081702,,,,
ZW16,Matabeleland South,ZW1607,Umzingwane,ZW160701,1,32.14896541,844,3601,112.0098253,4.266587678
ZW16,Matabeleland South,ZW1607,Umzingwane,ZW160702,2,27.51634338,1262,4899,178.0396448,3.881933439
ZW16,Matabeleland South,ZW1607,Umzingwane,ZW160703,3,132.1316803,1402,5769,43.66099022,4.114835949
ZW16,Matabeleland South,ZW1607,Umzingwane,ZW160704,4,93.45304325,951,3853,41.22926195,4.051524711
ZW16,Matabeleland South,ZW1607,Umzingwane,ZW160705,5,65.1320211,1350,5755,88.35899613,4.262962963
ZW16,Matabeleland South,ZW1607,Umzingwane,ZW160706,6,117.5048997,981,4056,34.51770956,4.134556575
ZW16,Matabeleland South,ZW1607,Umzingwane,ZW160707,7,60.00209433,671,2901,48.34831238,4.323397914
ZW16,Matabeleland South,ZW1607,Umzingwane,ZW160708,8,149.4253378,610,2680,17.93537856,4.393442623
ZW16,Matabeleland South,ZW1607,Umzingwane,ZW160709,9,80.84817781,582,2501,30.93452528,4.297250859
ZW16,Matabeleland South,ZW1607,Umzingwane,ZW160710,10,57.52056604,267,1088,18.91497381,4.074906367
ZW16,Matabeleland South,ZW1607,Umzingwane,ZW160711,11,107.3194419,505,2183,20.34114194,4.322772277
ZW16,Matabeleland South,ZW1607,Umzingwane,ZW160712,12,106.4081668,813,3531,33.18354321,4.343173432
ZW16,Matabeleland South,ZW1607,Umzingwane,ZW160713,13,164.1581344,366,1697,10.33759311,4.636612022
ZW16,Matabeleland South,ZW1607,Umzingwane,ZW160714,14,341.1526462,1197,4765,13.96735465,3.980785297
ZW16,Matabeleland South,ZW1607,Umzingwane,ZW160715,15,122.9026677,203,578,4.702908493,2.84729064
ZW16,Matabeleland South,ZW1607,Umzingwane,ZW160716,16,6.582925526,1394,4700,713.9682777,3.371592539
ZW16,Matabeleland South,ZW1607,Umzingwane,ZW160717,17,116.2392751,887,2977,25.61096496,3.356257046
ZW16,Matabeleland South,ZW1607,Umzingwane,ZW160718,18,250.5237158,1443,5123,20.4491618,3.55024255
ZW16,Matabeleland South,ZW1607,Umzingwane,ZW160719,19,527.7660222,1551,6001,11.37056905,3.869116699
ZW16,Matabeleland South,ZW1607,Umzingwane,ZW160720,20,221.4733313,679,3202,14.45772266,4.715758468
ZW16,Matabeleland South,ZW1621,Gwanda Urban,ZW162101,1,3.337661509,438,1604,480.5759949,3.662100457
ZW16,Matabeleland South,ZW1621,Gwanda Urban,ZW162102,2,1.760399329,209,615,349.3525531,2.942583732
ZW16,Matabeleland South,ZW1621,Gwanda Urban,ZW162103,3,2.472566268,345,1057,427.4910702,3.063768116
ZW16,Matabeleland South,ZW1621,Gwanda Urban,ZW162104,4,1.363753078,752,2477,1816.311207,3.293882979
ZW16,Matabeleland South,ZW1621,Gwanda Urban,ZW162105,5,1.821488691,1858,6159,3381.300159,3.314854682
ZW16,Matabeleland South,ZW1621,Gwanda Urban,ZW162106,6,1.001711211,1046,3259,3253.432691,3.115678776
ZW16,Matabeleland South,ZW1621,Gwanda Urban,ZW162107,7,0.575860788,1168,3820,6633.547687,3.270547945
ZW16,Matabeleland South,ZW1621,Gwanda Urban,ZW162108,8,1.384487344,1324,4178,3017.723504,3.155589124
ZW16,Matabeleland South,ZW1621,Gwanda Urban,ZW162109,9,0.874203201,971,3162,3617.008031,3.256436663
ZW16,Matabeleland South,ZW1621,Gwanda Urban,ZW162110,10,8.224176201,264,812,98.73329317,3.075757576
ZW16,Matabeleland South,ZW1622,Beitbridge Urban,ZW162201,1,40.25341774,809,3178,78.94981789,3.928306551
ZW16,Matabeleland South,ZW1622,Beitbridge Urban,ZW162202,2,1.596912347,870,2994,1874.868089,3.44137931
ZW16,Matabeleland South,ZW1622,Beitbridge Urban,ZW162203,3,18.10196547,1698,5377,297.0395679,3.166666667
ZW16,Matabeleland South,ZW1622,Beitbridge Urban,ZW162204,4,5.397699735,3319,11052,2047.538867,3.32991865
ZW16,Matabeleland South,ZW1622,Beitbridge Urban,ZW162205,5,15.0216706,4391,15035,1000.887345,3.424049192
ZW16,Matabeleland South,ZW1622,Beitbridge Urban,ZW162206,6,8.953080508,6477,20938,2338.636404,3.232669446
ZW16,Matabeleland South,ZW1623,Plumtree,ZW162301,1,44.75588275,1368,4785,106.9133197,3.497807018
ZW16,Matabeleland South,ZW1623,Plumtree,ZW162302,2,12.3062579,290,993,80.69065417,3.424137931
ZW16,Matabeleland South,ZW1623,Plumtree,ZW162303,3,7.977848113,1342,4670,585.3708837,3.479880775
ZW16,Matabeleland South,ZW1623,Plumtree,ZW162304,4,1.768930119,472,1714,968.9472646,3.631355932
ZW16,Matabeleland South,ZW1623,Plumtree,ZW162305,5,36.14791535,161,536,14.82796434,3.329192547
ZW16,Matabeleland South,ZW1623,Plumtree,ZW162306,6,71.46458784,578,1762,24.65556793,3.048442907
ZW17,Midlands,ZW1701,Chirumhanzu,ZW170101,1,101.9432799,1068,3852,37.78571774,3.606741573
ZW17,Midlands,ZW1701,Chirumhanzu,ZW170102,2,54.49575907,1169,4374,80.26312643,3.741659538
ZW17,Midlands,ZW1701,Chirumhanzu,ZW170103,3,116.2737173,1045,4012,34.50478828,3.83923445
ZW17,Midlands,ZW1701,Chirumhanzu,ZW170104,4,52.34990255,571,2134,40.76416376,3.737302977
ZW17,Midlands,ZW1701,Chirumhanzu,ZW170105,5,90.80498379,795,3006,33.10390988,3.781132075
ZW17,Midlands,ZW1701,Chirumhanzu,ZW170106,6,115.2180539,937,3478,30.18624149,3.711846318
ZW17,Midlands,ZW1701,Chirumhanzu,ZW170107,7,76.42391312,663,2434,31.84867014,3.671191554
ZW17,Midlands,ZW1701,Chirumhanzu,ZW170108,8,65.05002909,878,3156,48.51650405,3.59453303
ZW17,Midlands,ZW1701,Chirumhanzu,ZW170109,9,137.6093387,1314,4883,35.48451033,3.716133942
ZW17,Midlands,ZW1701,Chirumhanzu,ZW170110,10,25.74004444,289,1106,42.96806878,3.826989619
ZW17,Midlands,ZW1701,Chirumhanzu,ZW170111,11,261.6929201,1025,4247,16.22894497,4.143414634
ZW17,Midlands,ZW1701,Chirumhanzu,ZW170112,12,747.6895251,2060,8441,11.28944531,4.097572816
ZW17,Midlands,ZW1701,Chirumhanzu,ZW170113,13,4.089016695,851,2980,728.7815683,3.501762632
ZW17,Midlands,ZW1701,Chirumhanzu,ZW170114,14,0.420901066,807,2735,6497.96406,3.389095415
ZW17,Midlands,ZW1701,Chirumhanzu,ZW170115,15,501.3153277,1287,5969,11.90667763,4.637917638
ZW17,Midlands,ZW1701,Chirumhanzu,ZW170116,16,418.5174592,491,1608,3.842133619,3.274949084
ZW17,Midlands,ZW1701,Chirumhanzu,ZW170117,17,21.92941261,776,2606,118.8358323,3.358247423
ZW17,Midlands,ZW1701,Chirumhanzu,ZW170118,18,165.7129404,620,2657,16.03375085,4.285483871
ZW17,Midlands,ZW1701,Chirumhanzu,ZW170119,19,339.0674461,1109,4772,14.07389608,4.302975654
ZW17,Midlands,ZW1701,Chirumhanzu,ZW170120,20,810.6830619,2479,10004,12.34021095,4.035498185
ZW17,Midlands,ZW1701,Chirumhanzu,ZW170121,21,62.84224812,573,2114,33.63978952,3.689354276
ZW17,Midlands,ZW1701,Chirumhanzu,ZW170122,22,426.8186644,1237,5251,12.3026485,4.244947454
ZW17,Midlands,ZW1701,Chirumhanzu,ZW170123,23,75.48928577,856,3340,44.24468938,3.901869159
ZW17,Midlands,ZW1701,Chirumhanzu,ZW170124,24,0.846434125,683,2438,2880.318654,3.56954612
ZW17,Midlands,ZW1701,Chirumhanzu,ZW170125,25,76.29166602,973,3675,48.1703991,3.776978417
ZW17,Midlands,ZW1702,Gokwe North,ZW170201,1,152.3603666,1485,6540,42.92454884,4.404040404
ZW17,Midlands,ZW1702,Gokwe North,ZW170202,2,283.2652646,3699,17340,61.21470638,4.687753447
ZW17,Midlands,ZW1702,Gokwe North,ZW170203,3,253.6826257,1852,9015,35.53652907,4.867710583
ZW17,Midlands,ZW1702,Gokwe North,ZW170204,4,211.459522,1905,9253,43.75778358,4.857217848
ZW17,Midlands,ZW1702,Gokwe North,ZW170205,5,202.4645653,1932,8550,42.22961182,4.425465839
ZW17,Midlands,ZW1702,Gokwe North,ZW170206,6,157.0053812,935,4581,29.1773439,4.899465241
ZW17,Midlands,ZW1702,Gokwe North,ZW170207,7,282.668014,1694,7854,27.78524492,4.636363636
ZW17,Midlands,ZW1702,Gokwe North,ZW170208,8,193.6153056,1737,8533,44.071929,4.912492804
ZW17,Midlands,ZW1702,Gokwe North,ZW170209,9,256.5953159,2203,10603,41.32187668,4.812982297
ZW17,Midlands,ZW1702,Gokwe North,ZW170210,10,103.4157172,1209,5270,50.95937197,4.358974359
ZW17,Midlands,ZW1702,Gokwe North,ZW170211,11,138.2577616,1947,8250,59.67115268,4.237288136
ZW17,Midlands,ZW1702,Gokwe North,ZW170212,12,163.985343,1681,7094,43.25996379,4.220107079
ZW17,Midlands,ZW1702,Gokwe North,ZW170213,13,110.563107,4154,16312,147.5356513,3.926817525
ZW17,Midlands,ZW1702,Gokwe North,ZW170214,14,141.238638,1844,8348,59.10563935,4.527114967
ZW17,Midlands,ZW1702,Gokwe North,ZW170215,15,186.6555757,1403,6045,32.3858528,4.308624376
ZW17,Midlands,ZW1702,Gokwe North,ZW170216,16,162.4971202,1027,4459,27.4404863,4.341772152
ZW17,Midlands,ZW1702,Gokwe North,ZW170217,17,304.990568,1116,5342,17.51529575,4.786738351
ZW17,Midlands,ZW1702,Gokwe North,ZW170218,18,245.7405587,726,3316,13.493906,4.567493113
ZW17,Midlands,ZW1702,Gokwe North,ZW170219,19,276.8344168,1315,5590,20.19257599,4.25095057
ZW17,Midlands,ZW1702,Gokwe North,ZW170220,20,147.6639137,1122,5221,35.35731832,4.653297683
ZW17,Midlands,ZW1702,Gokwe North,ZW170221,21,128.2345901,1040,5026,39.19379316,4.832692308
ZW17,Midlands,ZW1702,Gokwe North,ZW170222,22,498.3566368,3069,12550,25.18276887,4.089279896
ZW17,Midlands,ZW1702,Gokwe North,ZW170223,23,184.4857721,1458,7109,38.5341369,4.875857339
ZW17,Midlands,ZW1702,Gokwe North,ZW170224,24,287.5869922,501,2148,7.469044353,4.28742515
ZW17,Midlands,ZW1702,Gokwe North,ZW170225,25,272.1794135,766,3501,12.86283909,4.570496084
ZW17,Midlands,ZW1702,Gokwe North,ZW170226,26,236.453215,536,2474,10.46295776,4.615671642
ZW17,Midlands,ZW1702,Gokwe North,ZW170227,27,257.144038,1062,4919,19.1293566,4.631826742
ZW17,Midlands,ZW1702,Gokwe North,ZW170228,28,213.3791389,1731,8703,40.78655507,5.027729636
ZW17,Midlands,ZW1702,Gokwe North,ZW170229,29,342.5641368,1023,4120,12.02694491,4.027370479
ZW17,Midlands,ZW1702,Gokwe North,ZW170230,30,123.8528515,1459,6946,56.0826813,4.760795065
ZW17,Midlands,ZW1702,Gokwe North,ZW170231,31,88.39626498,1694,7440,84.16645207,4.391971665
ZW17,Midlands,ZW1702,Gokwe North,ZW170232,32,132.9570037,652,3141,23.62417859,4.817484663
ZW17,Midlands,ZW1702,Gokwe North,ZW170233,33,121.817399,1237,6121,50.24733781,4.948261924
ZW17,Midlands,ZW1702,Gokwe North,ZW170234,34,142.5339277,1179,5528,38.78374847,4.688719254
ZW17,Midlands,ZW1702,Gokwe North,ZW170235,35,149.6931808,1600,6974,46.58862858,4.35875
ZW17,Midlands,ZW1702,Gokwe North,ZW170236,36,113.4999654,1239,5507,48.51983857,4.444713479
ZW17,Midlands,ZW1703,Gokwe South,ZW170301,1,207.4374561,2318,10706,51.61073704,4.618636756
ZW17,Midlands,ZW1703,Gokwe South,ZW170302,2,190.1508964,1741,8022,42.18754763,4.607696726
ZW17,Midlands,ZW1703,Gokwe South,ZW170303,3,164.0021736,684,3071,18.72536157,4.489766082
ZW17,Midlands,ZW1703,Gokwe South,ZW170304,4,256.439818,1779,8038,31.34458628,4.51826869
ZW17,Midlands,ZW1703,Gokwe South,ZW170305,5,301.3149949,2332,10634,35.2919708,4.560034305
ZW17,Midlands,ZW1703,Gokwe South,ZW170306,6,216.7092086,1616,7350,33.91641752,4.548267327
ZW17,Midlands,ZW1703,Gokwe South,ZW170307,7,207.8594077,1436,6401,30.79485346,4.457520891
ZW17,Midlands,ZW1703,Gokwe South,ZW170308,8,1957.320602,2198,9859,5.036987803,4.48544131
ZW17,Midlands,ZW1703,Gokwe South,ZW170309,9,347.3908534,4057,18179,52.33010548,4.480897215
ZW17,Midlands,ZW1703,Gokwe South,ZW170310,10,175.6567321,2625,11662,66.39085139,4.442666667
ZW17,Midlands,ZW1703,Gokwe South,ZW170311,11,293.7099919,2873,12892,43.89363779,4.48729551
ZW17,Midlands,ZW1703,Gokwe South,ZW170312,12,283.8731523,2229,10084,35.52290844,4.524001795
ZW17,Midlands,ZW1703,Gokwe South,ZW170313,13,397.8275986,3163,13912,34.96992176,4.398355991
ZW17,Midlands,ZW1703,Gokwe South,ZW170314,14,260.8701516,2436,11134,42.68023739,4.570607553
ZW17,Midlands,ZW1703,Gokwe South,ZW170315,15,1037.966136,4492,20343,19.5989053,4.52871772
ZW17,Midlands,ZW1703,Gokwe South,ZW170316,16,291.399924,2245,9939,34.10776456,4.427171492
ZW17,Midlands,ZW1703,Gokwe South,ZW170317,17,282.0447262,1359,6061,21.48949949,4.459896983
ZW17,Midlands,ZW1703,Gokwe South,ZW170318,18,328.8078157,2248,10152,30.8751785,4.516014235
